id,recordDate,recordTime,date,shift,shiftStartAt,shiftEndAt,machineId,machineName,productName,partNo,step,workMinutes,timeSlots,minutesPerSlot,machineSpeed,cavityQty,normalMinutes,changeoverMinutes,inspectionMinutes,equipmentRepairMinutes,moldRepairMinutes,materialChangeMinutes,emergencyStopMinutes,meetingMinutes,plannedStopMinutes,goodQty,ngQty,testQty,note,createdAt,updatedAt,source
seed-bending-1-162,,,2026-06-23,白,,,bending-1,Bending #1,LC 600 Box,75170145,-,266.79,53.36,5,0.4,1,135,0,5,0,86.79,0,0,40,0,84,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-1-163,,,2026-06-24,白,,,bending-1,Bending #1,U BOX 600mm,BRU53715,-,610.17,122.03,5,0.4,1,340,0,25,0,200.17,0,0,40,5,231,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-1-164,,,2026-06-24,白,,,bending-1,Bending #1,LC 600 Box,75170145,-,317.14,63.43,5,0.4,1,150,0,30,0,107.14,0,0,25,5,84,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-1-165,,,2026-06-25,白,,,bending-1,Bending #1,U BOX 600mm,BRU53715,-,921.36,184.27,5,0.4,1,495,0,60,0,261.36,0,0,70,35,375,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-1-166,,,2026-06-25,白,,,bending-1,Bending #1,U BOX 750mm,BRU53716,-,163.33,32.67,5,0.4,1,65,5,45,0,43.33,0,0,5,0,42,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-1-167,,,2027-06-26,白,,,bending-1,Bending #1,U BOX 750mm,BRU53716,-,382.03,76.41,5,0.4,1,195,0,15,0,137.03,0,0,30,5,111,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-1-168,,,2027-06-26,白,,,bending-1,Bending #1,U BOX 600mm,BRU53715,-,600.08,120.02,5,0.4,1,335,5,20,0,180.08,0,0,60,0,253,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-1,,,2026-03-20,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,1275.44,255.09,5,1.4,1,465,0,5,0,495.44,0,0,85,225,611,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-2,,,2026-03-21,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,1652.17,330.43,5,1.4,1,740,0,10,0,872.17,0,0,15,15,879,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-3,,,2026-03-23,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,1561.06,312.21,5,1.4,1,550,0,25,0,901.06,0,0,60,25,470,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-4,,,2026-03-24,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,1326.4,265.28,5,1.4,1,475,0,30,0,666.4,0,0,70,85,474,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-5,,,2026-03-25,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,836.36,167.27,5,1.4,1,420,0,15,0,356.36,0,0,40,5,693,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-6,,,2026-04-05,白,,,bending-2,Bending #2,U BOX 450mm,BRU53714,-,165,33,5,0.4,1,75,0,10,0,45,0,0,0,35,50,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-7,,,2026-04-06,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,1144.3,228.86,5,1.4,1,405,0,10,0,604.3,0,0,45,80,380,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-8,,,2026-04-07,白,,,bending-2,Bending #2,Cover EZ100 450mm 12w,BRU53718,2,338,67.6,5,1.4,1,160,15,10,0,98,0,0,0,55,400,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-9,,,2026-04-07,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,2120.09,424.02,5,1.4,1,515,50,0,0,1460.09,0,0,70,25,279,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-10,,,2026-04-08,白,,,bending-2,Bending #2,U BOX 450mm,BRU53714,-,1054.17,210.83,5,0.4,1,510,60,25,0,394.17,0,0,65,0,295,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-11,,,2026-04-08,白,,,bending-2,Bending #2,Cover EZ100 450mm 12w,BRU53718,2,337.07,67.41,5,1.4,1,130,30,25,0,97.07,0,0,0,55,300,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-12,,,2026-04-09,白,,,bending-2,Bending #2,Cover EZ100 450mm 12w,BRU53718,2,486.42,97.28,5,1.4,1,210,5,10,0,126.42,0,0,25,110,500,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-13,,,2026-04-09,白,,,bending-2,Bending #2,U BOX 600mm,BRU53715,-,825.31,165.06,5,0.4,1,385,30,20,0,285.31,0,0,45,60,224,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-14,,,2026-04-10,白,,,bending-2,Bending #2,Cover EZ100 600mm 18w,BRU53719,2,808.8,161.76,5,1.4,1,320,40,10,0,268.8,0,0,40,130,600,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-15,,,2026-04-10,白,,,bending-2,Bending #2,U BOX 600mm,BRU53715,-,306.82,61.36,5,0.4,1,105,0,5,0,66.82,0,0,25,105,66,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-16,,,2026-04-23,白,,,bending-2,Bending #2,LC 600 Box,75170145,-,1126.21,225.24,5,0.4,1,520,0,25,0,466.21,0,0,65,50,232,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-17,,,2026-04-24,白,,,bending-2,Bending #2,LC 600 Box,75170145,-,1111.66,222.33,5,0.4,1,495,0,15,0,451.66,0,0,85,65,217,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-18,,,2026-04-28,白,,,bending-2,Bending #2,LC 600 Box,75170145,-,877.92,175.58,5,0.4,1,385,0,10,0,397.92,0,0,50,35,149,11,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-19,,,2026-04-29,白,,,bending-2,Bending #2,METAL BOX,DBF45-8-U,-,1021.98,204.4,5,1.7,1,375,0,0,0,481.98,0,0,45,120,496,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-20,,,2026-04-30,白,,,bending-2,Bending #2,LC 600 Cover,75170155,-,853.25,170.65,5,1.4,1,350,5,10,0,448.25,0,0,40,0,399,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-21,,,2026-04-30,白,,,bending-2,Bending #2,METAL BOX WH CSL,DBS30-8-U,-,1446.52,289.3,5,1.7,1,240,5,5,0,1086.52,0,0,10,100,92,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-22,,,2026-05-02,白,,,bending-2,Bending #2,LC 600 Cover,75170152,-,1225.8,245.16,5,1.4,1,445,10,15,0,565.8,0,0,75,115,501,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-23,,,2026-05-04,白,,,bending-2,Bending #2,LC 600 Box,75170145,-,1355.22,271.04,5,0.4,1,630,0,55,0,575.22,0,0,80,15,276,4,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-24,,,2026-05-05,白,,,bending-2,Bending #2,LC 600 Box,75170145,-,603.25,120.65,5,0.4,1,220,0,50,0,233.25,0,0,40,60,83,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-25,,,2026-05-07,白,,,bending-2,Bending #2,LC 600 Box,75170145,-,1326.59,265.32,5,0.4,1,610,15,20,0,546.59,0,0,85,50,279,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-26,,,2026-05-08,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,1360.49,272.1,5,1.4,1,565,0,15,0,700.49,0,0,80,0,638,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-27,,,2026-05-09,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,1174.31,234.86,5,1.4,1,345,0,50,0,694.31,0,0,55,30,240,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-28,,,2026-05-11,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,517.97,103.59,5,1.4,1,175,0,20,0,267.97,0,0,45,10,160,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-29,,,2026-05-12,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,1006.82,201.36,5,1.4,1,425,0,10,0,526.82,0,0,45,0,480,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-30,,,2026-05-13,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,1483.08,296.62,5,1.4,1,285,95,25,0,1023.08,0,0,55,0,156,8,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-31,,,2026-05-14,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,1640.46,328.09,5,1.4,1,290,0,20,0,1280.46,0,0,50,0,130,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-32,,,2026-05-15,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,1541.31,308.26,5,1.4,1,480,0,15,0,881.31,0,0,75,90,366,16,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-33,,,2026-05-22,白,,,bending-2,Bending #2,Cover EZ100 750mm 36w,BRU53722,1/2,918.81,183.76,5,1.4,1,300,50,0,0,438.81,0,0,10,120,335,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-34,,,2026-05-22,白,,,bending-2,Bending #2,Cover EZ100 750mm 36w,BRU53722,2/2,221.06,44.21,5,1.4,1,130,10,5,0,76.06,0,0,0,0,335,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-35,,,2026-05-22,白,,,bending-2,Bending #2,Cover EZ100 750mm 42w,BRU53723,1/2,318.57,63.71,5,1.4,1,105,10,5,0,138.57,0,0,35,25,122,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-36,,,2026-05-22,白,,,bending-2,Bending #2,Cover EZ100 750mm 42w,BRU53723,2/2,172.21,34.44,5,1.4,1,65,5,5,0,52.21,0,0,0,45,122,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-37,,,2026-05-23,白,,,bending-2,Bending #2,METAL BOX WH CSL,DBS45-8-U,-,411.86,82.37,5,1.7,1,155,5,20,0,211.86,0,0,10,10,199,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-38,,,2026-05-25,白,,,bending-2,Bending #2,U BOX 600mm,BRU53715,-,730,146,5,0.4,1,350,0,40,0,250,0,0,45,45,196,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-39,,,2026-05-26,白,,,bending-2,Bending #2,U BOX 600mm,BRU53715,-,210,42,5,0.4,1,90,0,15,0,90,0,0,0,15,36,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-40,,,2026-05-26,白,,,bending-2,Bending #2,Cover EZ100 600mm 24w,BRU53720,2/2,999.54,199.91,5,1.4,1,435,60,0,0,459.54,0,0,40,5,656,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-41,,,2026-05-27,白,,,bending-2,Bending #2,Cover EZ100 600mm 24w,BRU53720,2/2,158.46,31.69,5,1.4,1,60,0,15,0,48.46,0,0,30,5,104,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-42,,,2026-05-27,白,,,bending-2,Bending #2,Cover EZ100 600mm 18w,BRU53719,2/2,647.55,129.51,5,1.4,1,335,5,15,0,267.55,0,0,20,5,596,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-43,,,2026-05-27,白,,,bending-2,Bending #2,Cover EZ100 600mm 30w,BRU53721,2/2,286.77,57.35,5,1.4,1,135,5,5,0,101.77,0,0,40,0,260,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-44,,,2026-05-28,白,,,bending-2,Bending #2,Cover EZ100 600mm 30w,BRU53721,2/2,211.56,42.31,5,1.4,1,95,0,15,0,91.56,0,0,0,10,138,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-45,,,2026-05-30,白,,,bending-2,Bending #2,LC 600 Box,75170145,-,322.55,64.51,5,0.4,1,140,0,0,0,142.55,0,0,30,10,55,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-46,,,2026-05-31,白,,,bending-2,Bending #2,LC 600 Box,75170145,-,794.1,158.82,5,0.4,1,350,0,20,0,314.1,0,0,30,80,156,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-47,,,2026-06-04,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,1463.91,292.78,5,1.4,1,430,0,10,0,803.91,0,0,60,160,322,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-48,,,2026-06-05,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,1608.3,321.66,5,1.4,1,555,0,25,0,958.3,0,0,65,5,450,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-49,,,2026-06-08,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,457.06,91.41,5,1.4,1,180,25,20,0,217.06,0,0,15,0,238,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-50,,,2026-06-09,白,,,bending-2,Bending #2,LC 600 Cover,75170154,-,763.6,152.72,5,1.4,1,260,5,10,0,403.6,0,0,25,60,239,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-51,,,2026-06-09,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,266.15,53.23,5,1.4,1,95,5,10,0,146.15,0,0,10,0,91,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-52,,,2026-06-10,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,445.29,89.06,5,1.4,1,145,0,20,0,245.29,0,0,30,5,120,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-53,,,2026-06-11,白,,,bending-2,Bending #2,LC 600 Flat Door,75170162,-,859.57,171.91,5,1.4,1,325,0,15,0,494.57,0,0,20,5,299,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-54,,,2026-06-15,白,,,bending-2,Bending #2,Cover LUG100 600mm 30w,BRU53727,2/2,210.15,42.03,5,1.4,1,60,5,35,0,55.15,0,0,55,0,99,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-55,,,2026-06-15,白,,,bending-2,Bending #2,Cover EZ250 600mm 18w,BRU53731,2/2,81.25,16.25,5,1.4,1,25,5,20,0,26.25,0,0,0,5,40,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-56,,,2026-06-15,白,,,bending-2,Bending #2,Cover EZ250 600mm 12w,BRU53730,2/2,65,13,5,1.4,1,20,5,15,0,20,0,0,0,5,35,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-57,,,2026-06-15,白,,,bending-2,Bending #2,Cover EZ100 450mm 12w,BRU53718,2/2,206.83,41.37,5,1.4,1,95,5,20,0,66.83,0,0,10,10,199,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-58,,,2026-06-16,白,,,bending-2,Bending #2,Cover EZ250 750mm 24w,BRU53732,2/2,134.44,26.89,5,1.4,1,20,5,15,0,19.44,0,0,20,55,36,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-59,,,2026-06-16,白,,,bending-2,Bending #2,Cover LUG100 750mm 42w,BRU53729,2/2,115.26,23.05,5,1.4,1,35,5,10,0,50.26,0,0,10,5,39,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-60,,,2026-06-20,白,,,bending-2,Bending #2,Cover EZ250 900mm 36w,BRU53735,2/2,148.02,29.6,5,1.4,1,55,0,15,0,73.02,0,0,0,5,58,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-61,,,2026-06-20,白,,,bending-2,Bending #2,Cover EZ250 900mm 42w,BRU53736,2/2,54.23,10.85,5,1.4,1,15,0,10,0,24.23,0,0,0,5,13,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-62,,,2026-06-22,白,,,bending-2,Bending #2,Cover EZ250 750mm 24w,BRU53732,2/2,135.56,27.11,5,1.4,1,15,5,15,0,15.56,0,0,10,75,27,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-63,,,2026-06-22,白,,,bending-2,Bending #2,Cover EZ250 750mm 30w,BRU53734,2/2,146.8,29.36,5,1.4,1,35,0,10,0,26.8,0,0,0,75,64,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-64,,,2026-06-23,白,,,bending-2,Bending #2,Cover LUG100 450mm 12w,BRU53724,2/2,143.93,28.79,5,1.4,1,65,5,10,0,43.93,0,0,10,10,145,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-bending-2-65,,,2026-06-24,白,,,bending-2,Bending #2,U BOX 600mm,BRU53715,-,821.21,164.24,5,0.4,1,385,0,20,0,326.21,0,0,50,40,203,0,2,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-1,,,2026-01-30,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,776.21,155.24,5,1.5,1,355,0,40,30,291.21,0,0,60,0,704,11,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-2,,,2026-01-31,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,408.86,81.77,5,1.5,1,190,0,10,15,168.86,0,0,20,5,346,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-3,,,2026-02-04,白,,,sw4-nms,SW4 NMS,Metal Box 14WAY,BRU30889,-,1432.86,286.57,5,1.5,1,500,0,10,0,892.86,0,0,0,30,420,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-4,,,2026-02-05,白,,,sw4-nms,SW4 NMS,Metal Box 14WAY,BRU30889,-,1321.73,264.35,5,1.5,1,545,0,5,20,661.73,0,0,90,0,698,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-5,,,2026-02-06,白,,,sw4-nms,SW4 NMS,Metal Box 14WAY,BRU30889,-,644.64,128.93,5,1.5,1,290,0,5,25,279.64,0,0,40,5,490,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-6,,,2026-02-07,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,968.03,193.61,5,1.5,1,425,0,90,30,363.03,0,0,60,0,799,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-7,,,2026-02-10,白,,,sw4-nms,SW4 NMS,Metal Box 14WAY,BRU30889,-,524.84,104.97,5,1.5,1,145,5,15,0,339.84,0,0,20,0,96,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-8,,,2026-02-10,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1381.76,276.35,5,1.5,1,535,0,55,0,716.76,0,0,5,70,599,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-9,,,2026-02-11,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1146.87,229.37,5,1.5,1,470,0,35,0,606.87,0,0,35,0,546,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-10,,,2026-02-12,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,694.98,139,5,1.5,1,310,0,20,0,339.98,0,0,20,5,424,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-11,,,2026-02-21,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1164.31,232.86,5,1.5,1,445,0,120,0,504.31,0,0,0,95,589,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-12,,,2026-02-23,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,492.05,98.41,5,1.5,1,130,0,75,0,192.05,0,0,0,95,132,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-13,,,2026-02-23,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,862,172.4,5,1.5,1,360,0,30,0,432,0,0,35,5,450,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-14,,,2026-02-24,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,1276.31,255.26,5,1.5,1,460,0,110,0,616.31,0,0,35,55,515,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-15,,,2026-02-25,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,1033.19,206.64,5,1.5,1,415,0,20,0,553.19,0,0,25,20,467,6,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-16,,,2026-02-27,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,1231.99,246.4,5,1.5,1,470,0,20,0,671.99,0,0,20,50,598,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-17,,,2026-02-28,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,530.4,106.08,5,1.5,1,220,0,10,0,290.4,0,0,0,10,250,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-18,,,2026-03-02,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,572.34,114.47,5,1.5,1,115,0,10,0,417.34,0,0,20,10,62,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-19,,,2026-03-03,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,646.41,129.28,5,1.5,1,155,0,205,0,266.41,0,0,20,0,240,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-20,,,2026-05-08,白,,,sw4-nms,SW4 NMS,Metal Box 14WAY,BRU30889,-,995.1,199.02,5,1.5,1,385,0,0,0,570.1,0,0,35,5,390,5,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-21,,,2026-05-11,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1255.29,251.06,5,1.5,1,440,0,65,20,595.29,0,0,130,5,510,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-22,,,2026-05-12,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,690.83,138.17,5,1.5,1,285,0,50,0,300.83,0,0,55,0,405,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-23,,,2026-05-15,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,930.65,186.13,5,1.5,1,390,0,180,25,270.65,0,0,60,5,897,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-24,,,2026-05-16,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1110.23,222.05,5,1.5,1,445,0,65,100,450.23,0,0,45,5,808,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-25,,,2026-05-18,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1116.21,223.24,5,1.5,1,410,0,40,110,456.21,0,0,95,5,701,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-26,,,2026-05-19,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1048,209.6,5,1.5,1,440,0,50,55,388,0,0,110,5,842,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-27,,,2026-05-20,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,790.31,158.06,5,1.5,1,235,5,5,70,455.31,0,0,20,0,240,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-28,,,2026-05-21,白,,,sw4-nms,SW4 NMS,BOX 2+10，10 WAY,NVE96528,-,1984.29,396.86,5,0.9,1,40,0,85,475,1324.29,0,0,60,0,14,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-29,,,2026-05-22,白,,,sw4-nms,SW4 NMS,Resi Box Bracket,NVE96549,-,1333.87,266.77,5,0.9,1,360,5,60,130,673.87,0,0,100,5,238,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-30,,,2026-05-22,夜,,,sw4-nms,SW4 NMS,Metal Box 14WAY,BRU30889,-,796.56,159.31,5,1.5,1,350,0,0,0,361.56,0,15,65,5,530,0,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-31,,,2026-05-23,白,,,sw4-nms,SW4 NMS,Metal Box 14WAY,BRU30889,-,1147.45,229.49,5,1.5,1,490,0,45,20,487.45,0,0,100,5,769,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-32,,,2026-05-25,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1267.94,253.59,5,1.5,1,555,0,15,0,607.94,0,0,90,0,760,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-33,,,2026-05-25,夜,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,310.49,62.1,5,1.5,1,165,0,0,15,125.49,0,0,0,5,355,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-34,,,2026-05-26,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1137.04,227.41,5,1.5,1,490,0,30,50,477.04,0,0,90,0,832,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-35,,,2026-05-26,夜,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,294.61,58.92,5,1.5,1,155,0,0,0,119.61,0,0,20,0,311,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-36,,,2026-05-27,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,756.9,151.38,5,1.5,1,220,0,15,145,276.9,0,0,55,45,435,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-37,,,2026-06-03,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,952.5,190.5,5,1.5,1,325,0,75,0,312.5,0,0,235,5,507,3,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-38,,,2026-06-03,夜,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,404.9,80.98,5,1.5,1,190,0,15,0,179.9,0,0,20,0,301,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-39,,,2026-06-04,白,,,sw4-nms,SW4 NMS,Matal Box4-6WAY,BRU30887,-,1293.16,258.63,5,1.5,1,395,0,35,150,633.16,0,0,80,0,510,2,0,,2026-06-27T00:00:00.000Z,,excel-seed
seed-sw4-nms-40,,,2026-06-10,白,,,sw4-nms,SW4 NMS,Matal Box8-10WAY,BRU30888,-,899.1,179.82,5,1.5,1,425,0,50,0,339.1,0,0,80,5,799,1,0,,2026-06-27T00:00:00.000Z,,excel-seed
